name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
sws92g;Super World Stadium '92 Gekitouban (Japan);1992;Namco;NO;sws92;YES;sws92;-
superxm;Super-X (Mitchell);1994;Dooyong (Mitchell license);NO;superx;YES;superx;-
1942h;Supercharger 1942;1991;hack (Two Bit Score);NO;1942;YES;1942;-
supermanj;Superman (Japan);1988;Taito Corporation;NO;superman;YES;superman;-
supermanu;Superman (US);1988;Taito Corporation;NO;superman;YES;superman;-
suratka;Surprise Attack (Asia ver. L);1990;Konami;NO;suratk;YES;suratk;-
suratkj;Surprise Attack (Japan ver. M);1990;Konami;NO;suratk;YES;suratk;-
survartsj;Survival Arts (Japan);1993;Sammy;NO;survarts;YES;survarts;-
survartsu;Survival Arts (USA);1993;American Sammy;NO;survarts;YES;survarts;-
gogomileo;Susume! Mile Smile / Go Go! Mile Smile (older);1995;Fuuki;NO;gogomile;YES;gogomile;-
swarm;Swarm (bootleg?) [Bootleg];1979;Sebelectro;NO;galaxian;YES;galaxian;-
syvalionp;Syvalion (World, prototype);1988;Taito Corporation;NO;syvalion;YES;syvalion;-
tnk3j;T.A.N.K (Japan);1985;SNK;NO;tnk3;YES;tnk3;-
tactcian2;Tactician (set 2);1981;Konami (Sega license);NO;tactcian;YES;tactcian;-
karatevs;Taisen Karate Dou (Japan VS version);1984;Data East Corporation;NO;kchamp;YES;kchamp;-
tshingena;Takeda Shingen (Japan, Japanese);1988;Jaleco;NO;tshingen;YES;tshingen;-
tankfrcej;Tank Force (Japan);1991;Namco;NO;tankfrce;YES;tankfrce;-
tankfrce4;Tank Force (US, 4 Players);1991;Namco;NO;tankfrce;YES;tankfrce;-
taotaidoa;Tao Taido (set 2);1993;Video System Co.;NO;taotaido;YES;taotaido;-
tharrieru;Task Force Harrier (US?);1989;UPL (American Sammy license);NO;tharrier;YES;tharrier;-
joemac;Tatakae Genshizin Joe & Mac (Japan ver 1);1991;Data East Corporation;NO;cninja;YES;cninja;-
bigfghtr;Tatakae! Big Fighter (Japan);1989;Nichibutsu;NO;skyrobo;YES;skyrobo;-
trojanj;Tatakai no Banka (Japan);1986;Capcom;NO;trojan;YES;trojan;-
tazzmang2;Tazz-Mania (bootleg on Galaxian hardware with Starfield) [Bootleg];1982;bootleg;NO;tazmania;YES;tazmania;-
tazzmang;Tazz-Mania (bootleg on Galaxian hardware) [Bootleg];1982;bootleg;NO;tazmania;YES;tazmania;-
tazmani2;Tazz-Mania (set 2);1982;Stern;NO;tazmania;YES;tazmania;-
tbowlj;Tecmo Bowl (Japan);1987;Tecmo;NO;tbowl;YES;tbowl;-
tknight;Tecmo Knight;1989;Tecmo;NO;wildfang;YES;wildfang;-
teddybbo;TeddyBoy Blues (315-5115, Old Ver.);1985;Sega;NO;teddybb;YES;teddybb;-
teddybbobl;TeddyBoy Blues (bootleg);1985;bootleg;NO;teddybb;YES;teddybb;-
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, version ?);1989;Konami;NO;tmnt;YES;tmnt;-
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, version U);1989;Konami;NO;tmnt;YES;tmnt;-
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, version ?);1989;Konami;NO;tmnt;YES;tmnt;-
tmht;Teenage Mutant Hero Turtles (UK 4 Players, version F);1989;Konami;NO;tmnt;YES;tmnt;-
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, version S);1989;Konami;NO;tmnt;YES;tmnt;-
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver. EBA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmht24pe;Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver. EAA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmnta;Teenage Mutant Ninja Turtles (Asia 4 Players, version ?);1990;Konami;NO;tmnt;YES;tmnt;-
tmntia;Teenage Mutant Ninja Turtles (Intro demo, alt) [Demo, You must use the Universe BIOS and set region to Japan AES];2009;Sergi;NO;tmnti;YES;tmnti;-
tmnt2pj;Teenage Mutant Ninja Turtles (Japan 2 Players, version 1);1990;Konami;NO;tmnt;YES;tmnt;-
tmntj;Teenage Mutant Ninja Turtles (Japan 4 Players, version 2);1990;Konami;NO;tmnt;YES;tmnt;-
tmnt2po;Teenage Mutant Ninja Turtles (Oceania 2 Players, version ?);1989;Konami;NO;tmnt;YES;tmnt;-
tmntub;Teenage Mutant Ninja Turtles (US 4 Players, version H);1989;Konami;NO;tmnt;YES;tmnt;-
tmntua;Teenage Mutant Ninja Turtles (US 4 Players, version J);1989;Konami;NO;tmnt;YES;tmnt;-
tmntu;Teenage Mutant Ninja Turtles (US 4 Players, version R);1989;Konami;NO;tmnt;YES;tmnt;-
tmnt22pu;Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver. UDA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmnt2a;Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver. ADA);1991;Konami;NO;tmnt2;YES;tmnt2;-
dynwarjr;Tenchi wo Kurau (Japan Resale Ver.);1989;Capcom;NO;dynwar;YES;dynwar;-
dynwarj;Tenchi wo Kurau (Japan);1989;Capcom;NO;dynwar;YES;dynwar;-
wofj;Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan);1992;Capcom;NO;wof;YES;wof;-
wofjh;Tenchi wo Kurau II - Sekiheki no Tatakai (hack, 921031 Japan) [Hack];1992;hack;NO;wof;YES;wof;-
tengaij;Tengai;1996;Psikyo;NO;tengai;YES;tengai;-
terracren;Terra Cresta (YM2203);1985;Nichibutsu;NO;terracre;YES;terracre;-
terracreo;Terra Cresta (YM3526 set 2);1985;Nichibutsu;NO;terracre;YES;terracre;-
terracrea;Terra Cresta (YM3526 set 3);1985;Nichibutsu;NO;terracre;YES;terracre;-
terrafj;Terra Force (Japan);1987;Nichibutsu Japan;NO;terraf;YES;terraf;-
terrafb;Terra Force (Japan, bootleg set 2) [Bootleg, imperfect graphics];1987;bootleg;NO;terraf;YES;terraf;-
terrafjb;Terra Force (Japan, bootleg with additional Z80) [imperfect graphics];1987;bootleg;NO;terraf;YES;terraf;-
terrafu;Terra Force (US);1987;Nichibutsu USA;NO;terraf;YES;terraf;-
atetrisb;Tetris (bootleg set 1) [Bootleg, No sound];1988;bootleg;NO;atetris;YES;atetris;-
atetrisb2;Tetris (bootleg set 2) [Bootleg];1988;bootleg;NO;atetris;YES;atetris;-
tetrisbl;Tetris (bootleg) [Bootleg];1988;bootleg;NO;tetris;YES;tetris;-
atetrisc;Tetris (cocktail set 1) [No sound];1989;Atari Games;NO;atetris;YES;atetris;-
atetrisc2;Tetris (cocktail set 2) [No sound];1989;Atari Games;NO;atetris;YES;atetris;-
tetrista;Tetris (Japan, B-System, YM2203);1989;Sega;NO;tetris;YES;tetris;-
tetrist;Tetris (Japan, B-System, YM2610) [buggy - use parent!];1989;Sega;NO;tetris;YES;tetris;-
tetristh;Tetris (Japan, Taito H-System);1988;Sega;NO;tetris;YES;tetris;-
tetris1d;Tetris (set 1, Japan, System 16B, FD1094 317-0091 decrypted) [Bootleg];1988;Sega;NO;tetris;YES;tetris;-
tetris1;Tetris (set 1, Japan, System 16B, FD1094 317-0091);1988;Sega;NO;tetris;YES;tetris;-
atetrisa;Tetris (set 2) [No sound];1988;Atari Games;NO;atetris;YES;atetris;-
tetris2d;Tetris (set 2, Japan, System 16B, FD1094 317-0092 decrypted) [Bootleg];1988;Sega;NO;tetris;YES;tetris;-
tetris2;Tetris (set 2, Japan, System 16B, FD1094 317-0092);1988;Sega;NO;tetris;YES;tetris;-
tetris3d;Tetris (set 3, Japan, System 16A, FD1094 317-0093a decrypted) [Bootleg];1988;Sega;NO;tetris;YES;tetris;-
tetris3;Tetris (set 3, Japan, System 16A, FD1094 317-0093a);1988;Sega;NO;tetris;YES;tetris;-
tetrisd;Tetris (set 4, Japan, System 16A, FD1094 317-0093 decrypted) [Bootleg];1988;Sega;NO;tetris;YES;tetris;-
tetrisp2ja;Tetris Plus 2 (Japan, V2.1);1997;Jaleco / The Tetris Company;NO;tetrisp2;YES;tetrisp2;-
tetrisp2j;Tetris Plus 2 (Japan, V2.2);1997;Jaleco / The Tetris Company;NO;tetrisp2;YES;tetrisp2;-
tgm2p;Tetris the Absolute The Grand Master 2 Plus;2000;Arika;NO;tgm2;YES;tgm2;-
alphaxz;The Alphax Z (Japan);1986;Ed Co. Ltd. (Wood Place Inc. license);NO;m660;YES;m660;-
anteateruk;The Anteater (UK);1983;Free Enterprise Games;NO;anteater;YES;anteater;-
berlwallt;The Berlin Wall (bootleg ?) [Bootleg];1991;Kaneko;NO;berlwall;YES;berlwall;-
berlwallk;The Berlin Wall (Korea);1991;Kaneko (Inter license);NO;berlwall;YES;berlwall;-
billiard;The Billiards [Bootleg];1981;bootleg;NO;hustler;YES;hustler;-
edrandyj;The Cliffhanger - Edward Randy (Japan ver 3);1990;Data East Corporation;NO;edrandy;YES;edrandy;-
edrandy1;The Cliffhanger - Edward Randy (World ver 1);1990;Data East Corporation;NO;edrandy;YES;edrandy;-
edrandy2;The Cliffhanger - Edward Randy (World ver 2);1990;Data East Corporation;NO;edrandy;YES;edrandy;-
ctribeb;The Combatribes (bootleg set 1) [Bootleg];1990;bootleg;NO;ctribe;YES;ctribe;-
ctribeb2;The Combatribes (bootleg set 2) [Bootleg];1990;bootleg;NO;ctribe;YES;ctribe;-
ctribej;The Combatribes (Japan);1990;Technos Japan;NO;ctribe;YES;ctribe;-
ctribeo;The Combatribes (US , older);1990;Technos Japan;NO;ctribe;YES;ctribe;-
ctribe1;The Combatribes (US set 1?);1990;Technos Japan;NO;ctribe;YES;ctribe;-
dbldynu;The Double Dynamites (US, 13NOV89);1989;Seibu Kaihatsu (Fabtek license);NO;dbldynj;YES;dbldynj;-
theends;The End (Stern);1980;Konami (Stern license);NO;theend;YES;theend;-
flstoryj;The FairyLand Story (Japan);1985;Taito;NO;flstory;YES;flstory;-
froundl;The Final Round (ver. L);1988;Konami;NO;fround;YES;fround;-
theglad101;The Gladiator - Road Of The Sword / Shen Jian (V100) [Incomplete Dump];2003;IGS;NO;theglad;YES;theglad;-
thegladpcb;The Gladiator - Road Of The Sword / Shen Jian (V100, Japan, Single PCB Version);2003;IGS;NO;theglad;YES;theglad;-
theglad100;The Gladiator - Road Of The Sword / Shen Jian (V100, Taiwan) [Incomplete Dump];2003;IGS;NO;theglad;YES;theglad;-
theglob;The Glob;1983;Epos Corporation;NO;suprglob;YES;suprglob;-
theglob2;The Glob (earlier);1983;Epos Corporation;NO;suprglob;YES;suprglob;-
theglobp;The Glob (Pac-Man hardware);1983;Epos Corporation;NO;suprglob;YES;suprglob;-
theglob3;The Glob (set 3);1983;Epos Corporation;NO;suprglob;YES;suprglob;-
ragtimea;The Great Ragtime Show (Japan v1.3, 92.11.26);1992;Data East Corporation;NO;boogwing;YES;boogwing;-
ragtime;The Great Ragtime Show (Japan v1.5, 92.12.07);1992;Data East Corporation;NO;boogwing;YES;boogwing;-
thehustlj;The Hustler (Japan, program code J);1987;Konami;NO;rackemup;YES;rackemup;-
thehustl;The Hustler (Japan, program code M);1987;Konami;NO;rackemup;YES;rackemup;-
skingame;The Irem Skins Game (US set 1);1992;Irem America;NO;majtitl2;YES;majtitl2;-
skingame2;The Irem Skins Game (US set 2);1992;Irem America;NO;majtitl2;YES;majtitl2;-
karatourj;The Karate Tournament (Japan);1992;Mitchell;NO;karatour;YES;karatour;-
killbld104;The Killing Blade (V104);1998;IGS;NO;killbld;YES;killbld;-
kodr1;The King of Dragons (910711 etc);1991;Capcom;NO;kod;YES;kod;-
kodb;The King of Dragons (bootleg, 910731 etc) [Bootleg];1991;Capcom;NO;kod;YES;kod;-
kodh;The King of Dragons (hack) [Hack];2002;Capcom;NO;kod;YES;kod;-
kodja;The King of Dragons (Japan 910805, B-Board 89625B-1);1991;Capcom;NO;kod;YES;kod;-
kodj;The King of Dragons (Japan 910805, B-Board 90629B-3);1991;Capcom;NO;kod;YES;kod;-
kodda;The King of Dragons (Phoenix bootleg, 910731 etc) [Bootleg];1991;Capcom;NO;kod;YES;kod;-
kodu;The King of Dragons (US 910910);1991;Capcom;NO;kod;YES;kod;-
kof95h;The King of Fighters '95 (NGH-084);1995;SNK;NO;kof95;YES;kof95;-
kof95a;The King of Fighters '95 (NGH-084, alternate board);1995;SNK;NO;kof95;YES;kof95;-
kof95sp;The King of Fighters '95 (Special 2017, hack) [Hack];2017;hack;NO;kof95;YES;kof95;-
kof96ae20;The King of Fighters '96 (Anniversary Edition 2.0.0430, EGHT hack) [Hack];2009;hack;NO;kof96;YES;kof96;-
kof96ae;The King of Fighters '96 (Anniversary Edition, EGHT hack) [Hack];2007;hack;NO;kof96;YES;kof96;-
kof96ep;The King of Fighters '96 (bootleg / hack) [Bootleg];1996;bootleg;NO;kof96;YES;kof96;-
kof96cn;The King of Fighters '96 (Chinese Edition ver 1.0, hack) [Hack];200?;hack;NO;kof96;YES;kof96;-
kof96h;The King of Fighters '96 (NGH-214);1996;SNK;NO;kof96;YES;kof96;-
kof96a;The King of Fighters '96 (NGM-214, alternate board);1996;SNK;NO;kof96;YES;kof96;-
kof97cn;The King of Fighters '97 (10th Anniversary Chinese Edition, EGHT hack) [Hack];2007;hack;NO;kof97;YES;kof97;-
kof97k;The King of Fighters '97 (Korean release);1997;SNK;NO;kof97;YES;kof97;-
kof97h;The King of Fighters '97 (NGH-2320);1997;SNK;NO;kof97;YES;kof97;-
kof97xt;The King of Fighters '97 - Final Battle (hack) [Hack];2007;hack;NO;kof97;YES;kof97;-
kof97oro;The King of Fighters '97 oroshi plus 2003 [Bootleg];1997;bootleg;NO;kof97;YES;kof97;-
kof97pls;The King of Fighters '97 Plus (bootleg) [Bootleg];1997;bootleg;NO;kof97;YES;kof97;-
kof97pla;The King of Fighters '97 Plus 2003 (bootleg / hack) [Bootleg];2003;bootleg;NO;kof97;YES;kof97;-
kof98ae2016;The King of Fighters '98 (Anniversary Edition build 1.2.0827) [Hack];2016;hack;NO;kof98;YES;kof98;-
kof98ae;The King of Fighters '98 (Anniversary Edition, EGHT hack) [Hack];2007;hack;NO;kof98;YES;kof98;-
kof98cb;The King of Fighters '98 (Combo, hack) [Hack];2015;hack;NO;kof98;YES;kof98;-
kof98k;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board, set 1);1998;SNK;NO;kof98;YES;kof98;-
kof98ka;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board, set 2);1998;SNK;NO;kof98;YES;kof98;-
kof98h;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGH-2420);1998;SNK;NO;kof98;YES;kof98;-
kof98a;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGM-2420, alternate board);1998;SNK;NO;kof98;YES;kof98;-
kof99ae;The King of Fighters '99 (15th Anniversary Edition) [Prototype];2015;SNK;NO;kof99;YES;kof99;-
kof99e;The King of Fighters '99 - Millennium Battle (earlier);1999;SNK;NO;kof99;YES;kof99;-
kof99k;The King of Fighters '99 - Millennium Battle (Korean release);1999;SNK;NO;kof99;YES;kof99;-
kof99ka;The King of Fighters '99 - Millennium Battle (Korean release, non-encrypted program);1999;SNK;NO;kof99;YES;kof99;-
kof99h;The King of Fighters '99 - Millennium Battle (NGH-2510);1999;SNK;NO;kof99;YES;kof99;-
kof99p;The King of Fighters '99 - Millennium Battle (prototype) [Prototype];1999;SNK;NO;kof99;YES;kof99;-
kof10th;The King of Fighters 10th Anniversary (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k5uni;The King of Fighters 10th Anniversary 2005 Unique (bootleg) [Bootleg];2004;bootleg;NO;kof2002;YES;kof2002;-
kf10thep;The King of Fighters 10th Anniversary Extra Plus (bootleg) [Bootleg];2005;bootleg;NO;kof2002;YES;kof2002;-
kof2000n;The King of Fighters 2000 (not encrypted);2000;SNK;NO;kof2000;YES;kof2000;-
kof2000ps2;The King of Fighters 2000 (Playstation 2 ver. , EGHT hack) [hack only enable in AES mode];2000;SNK;NO;kof2000;YES;kof2000;-
kof2001h;The King of Fighters 2001 (NGH-2621);2001;SNK / Eolith;NO;kof2001;YES;kof2001;-
kf2k1pls;The King of Fighters 2001 Plus (set 1, bootleg / hack) [Bootleg];2002;bootleg;NO;kof2001;YES;kof2001;-
kf2k1pa;The King of Fighters 2001 Plus (set 2, bootleg / hack) [Bootleg];2002;bootleg;NO;kof2001;YES;kof2001;-
kof2002b;The King of Fighters 2002 (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2ps2;The King of Fighters 2002 (PlayStation 2 ver 0.4, EGHT hack) [Hack];2007;hack;NO;kof2002;YES;kof2002;-
kf2k2mp;The King of Fighters 2002 Magic Plus (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2mp2;The King of Fighters 2002 Magic Plus II (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2pls;The King of Fighters 2002 Plus (bootleg set 1) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2pla;The King of Fighters 2002 Plus (bootleg set 2) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2plb;The King of Fighters 2002 Plus (bootleg set 3) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2plc;The King of Fighters 2002 Super (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k3bl;The King of Fighters 2003 (bootleg set 1) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kf2k3bla;The King of Fighters 2003 (bootleg set 2) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kof2003h;The King of Fighters 2003 (NGH-2710);2003;SNK Playmore;NO;kof2003;YES;kof2003;-
kf2k3pl;The King of Fighters 2004 Plus / Hero (bootleg) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kf2k3upl;The King of Fighters 2004 Ultra Plus (bootleg) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kof2k4se;The King of Fighters Special Edition 2004 (bootleg) [Bootleg];2004;bootleg;NO;kof2002;YES;kof2002;-
kf2k4pls;The King of Fighters Special Edition 2004 Plus (bootleg) [Bootleg];2004;bootleg;NO;kof2002;YES;kof2002;-
lastbladh;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGH-2340);1997;SNK;NO;lastblad;YES;lastblad;-
lastblada;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340, alternate board);1997;SNK;NO;lastblad;YES;lastblad;-
lastbld2eh;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enhanced Hack);1998;SNK;NO;lastbld2;YES;lastbld2;-
lastdaya;The Last Day (set 2);1990;Dooyong;NO;lastday;YES;lastday;-
lastsold;The Last Soldier (Korean release of The Last Blade);1997;SNK;NO;lastblad;YES;lastblad;-
lastbladsp;The Last Soldier (Special 2017, hack);2017;SNK;NO;lastblad;YES;lastblad;-
lkageb;The Legend of Kage (bootleg set 1) [Bootleg];1984;bootleg;NO;lkage;YES;lkage;-
lkageb2;The Legend of Kage (bootleg set 2) [Bootleg];1984;bootleg;NO;lkage;YES;lkage;-
lkageb3;The Legend of Kage (bootleg set 3) [Bootleg];1984;bootleg;NO;lkage;YES;lkage;-
lkageo;The Legend of Kage (older);1984;Taito Corporation;NO;lkage;YES;lkage;-
lkageoo;The Legend of Kage (oldest);1984;Taito Corporation;NO;lkage;YES;lkage;-
silkroada;The Legend of Silkroad (larger roms);1999;Unico;NO;silkroad;YES;silkroad;-
lordofk;The Lord of King (Japan);1989;Jaleco;NO;astyanax;YES;astyanax;-
mainevt2p;The Main Event (2 Players ver. X);1988;Konami;NO;mainevt;YES;mainevt;-
mainevto;The Main Event (4 Players ver. F);1988;Konami;NO;mainevt;YES;mainevt;-
tnzsj;The NewZealand Story (Japan, new version, newer PCB);1988;Taito Corporation;NO;tnzs;YES;tnzs;-
tnzsjo;The NewZealand Story (Japan, old version) (older PCB);1988;Taito Corporation;NO;tnzs;YES;tnzs;-
tnzsuo;The NewZealand Story (US, old version) (older PCB);1988;Taito America Corporation;NO;tnzs;YES;tnzs;-
tnzso;The NewZealand Story (World, old version) (older PCB);1988;Taito Corporation Japan;NO;tnzs;YES;tnzs;-
tnzsop;The NewZealand Story (World, prototype) (older PCB);1988;Taito Corporation Japan;NO;tnzs;YES;tnzs;-
tnzsoa;The NewZealand Story (World, unknown version) (older PCB);1988;Taito Corporation Japan;NO;tnzs;YES;tnzs;-
tnextspcj;The Next Space (Japan);1989;SNK (Pasadena International Corp. license);NO;tnextspc;YES;tnextspc;-
tnextspc2;The Next Space (set 2);1989;SNK;NO;tnextspc;YES;tnextspc;-
ninjakj;The Ninja Kids (Japan);1990;Taito Corporation;NO;ninjak;YES;ninjak;-
ninjaku;The Ninja Kids (US);1990;Taito America Corporation;NO;ninjak;YES;ninjak;-
ninjawj;The Ninja Warriors (Japan);1987;Taito Corporation;NO;ninjaw;YES;ninjaw;-
ninjawu;The Ninja Warriors (US, Romstar license);1987;Taito Corporation America (licensed to Romstar);NO;ninjaw;YES;ninjaw;-
ninjaw1;The Ninja Warriors (World, earlier version);1987;Taito Corporation Japan;NO;ninjaw;YES;ninjaw;-
thepitm;The Pit (bootleg on Moon Quasar hardware) [Bootleg];198?;bootleg (KZH);NO;thepit;YES;thepit;-
punisherh;The Punisher (930422 Hispanic);1993;Capcom;NO;punisher;YES;punisher;-
punisherj;The Punisher (930422 Japan);1993;Capcom;NO;punisher;YES;punisher;-
punisheru;The Punisher (930422 USA);1993;Capcom;NO;punisher;YES;punisher;-
punipic;The Punisher (bootleg set 1 (with PIC16c57), 930422 etc) [Bootleg, No sound];1993;bootleg;NO;punisher;YES;punisher;-
punipic2;The Punisher (bootleg set 2 (with PIC16c57), 930422 etc) [Bootleg, No sound];1993;bootleg;NO;punisher;YES;punisher;-
punipic3;The Punisher (bootleg set 3 (with PIC16c57), 930422 etc) [Bootleg, No sound];1993;bootleg;NO;punisher;YES;punisher;-
punisherb;The Punisher (bootleg, 930422 etc) [Bootleg];1993;bootleg;NO;punisher;YES;punisher;-
ghostb2a;The Real Ghostbusters (US 2 Players);1987;Data East USA;NO;ghostb;YES;ghostb;-
ghostb3;The Real Ghostbusters (US 3 Players);1987;Data East USA;NO;ghostb;YES;ghostb;-
simpsons2pa;The Simpsons (2 Players Asia);1991;Konami;NO;simpsons;YES;simpsons;-
simpsons2pj;The Simpsons (2 Players Japan);1991;Konami;NO;simpsons;YES;simpsons;-
simpsons2p;The Simpsons (2 Players World, set 1);1991;Konami;NO;simpsons;YES;simpsons;-
simpsons2p2;The Simpsons (2 Players World, set 2);1991;Konami;NO;simpsons;YES;simpsons;-
simpsons2p3;The Simpsons (2 Players World, set 3);1991;Konami;NO;simpsons;YES;simpsons;-
simpsons4pa;The Simpsons (4 Players World, set 2);1991;Konami;NO;simpsons;YES;simpsons;-
srumbler2;The Speed Rumbler (set 2);1986;Capcom;NO;srumbler;YES;srumbler;-
srumbler3;The Speed Rumbler (set 3);1986;Capcom (Tecfri license);NO;srumbler;YES;srumbler;-
thetogyu;The Togyu (315-5065, Japan);1984;Coreland / Sega;NO;bullfgt;YES;bullfgt;-
todruagao;The Tower of Druaga (Old Ver.);1984;Namco;NO;todruaga;YES;todruaga;-
todruagas;The Tower of Druaga (Sidam);1984;bootleg? (Sidam);NO;todruaga;YES;todruaga;-
wintbob;The Winter Bobble (bootleg) [Bootleg];1990;bootleg;NO;snowbros;YES;snowbros;-
3wondersh;Three Wonders (bootleg set 1, wonder 3 910520 etc) [Bootleg];1991;Capcom;NO;3wonders;YES;3wonders;-
3wondersb;Three Wonders (bootleg set 2, wonder 3 910520 etc) [Bootleg];1991;Capcom;NO;3wonders;YES;3wonders;-
3wondersha;Three Wonders (bootleg set 3, wonder 3 910520 etc) [Bootleg];1991;Capcom;NO;3wonders;YES;3wonders;-
3wondersr1;Three Wonders (wonder 3 910513 etc);1991;Capcom;NO;3wonders;YES;3wonders;-
3wondersu;Three Wonders (wonder 3 910520 USA);1991;Capcom;NO;3wonders;YES;3wonders;-
thndrbld1;Thunder Blade (deluxe/standing, unprotected);1987;Sega;NO;thndrbld;YES;thndrbld;-
thndrbldd;Thunder Blade (upright, FD1094 317-0056 decrypted) [Bootleg];1987;Sega;NO;thndrbld;YES;thndrbld;-
thndblst;Thunder Blaster (Japan);1991;Irem;NO;lethalth;YES;lethalth;-
thunderxj;Thunder Cross (Japan);1988;Konami;NO;thunderx;YES;thunderx;-
thunderxa;Thunder Cross (set 2);1988;Konami;NO;thunderx;YES;thunderx;-
thunderxb;Thunder Cross (set 3);1988;Konami;NO;thunderx;YES;thunderx;-
thndrx2a;Thunder Cross II (Asia);1991;Konami;NO;thndrx2;YES;thndrx2;-
thndrx2j;Thunder Cross II (Japan);1991;Konami;NO;thndrx2;YES;thndrx2;-
tdragon1;Thunder Dragon (4th Jun. 1991);1991;NMK (Tecmo license);NO;tdragon;YES;tdragon;-
tdragonb;Thunder Dragon (bootleg);1991;bootleg;NO;tdragon;YES;tdragon;-
tdragon2a;Thunder Dragon 2 (1st Oct. 1993);1993;NMK;NO;tdragon2;YES;tdragon2;-
thundfoxj;Thunder Fox (Japan) [NULL];1990;Taito Corporation;NO;thundfox;YES;thundfox;-
thundfoxu;Thunder Fox (US) [NULL];1990;Taito America Corporation;NO;thundfox;YES;thundfox;-
thndzonej;Thunder Zone (Japan);1991;Data East Corporation;NO;thndzone;YES;thndzone;-
thndzone4;Thunder Zone (World 4 Players);1991;Data East Corporation;NO;thndzone;YES;thndzone;-
thndzonea;Thunder Zone (World);1991;Data East Corporation;NO;thndzone;YES;thndzone;-
tigerhb1;Tiger Heli (bootleg, set 1) [Bootleg];1985;bootleg;NO;tigerh;YES;tigerh;-
tigerhb2;Tiger Heli (bootleg, set 2) [Bootleg];1985;bootleg;NO;tigerh;YES;tigerh;-
tigerhb3;Tiger Heli (bootleg, set 3) [Bootleg];1985;bootleg;NO;tigerh;YES;tigerh;-
tigerhj;Tiger Heli (Japan);1985;Toaplan / Taito;NO;tigerh;YES;tigerh;-
tigeroadb;Tiger Road (US bootleg, set 1) [Bootleg];1987;bootleg;NO;tigeroad;YES;tigeroad;-
tigeroadb2;Tiger Road (US bootleg, set 2) [Bootleg];1987;bootleg;NO;tigeroad;YES;tigeroad;-
tigeroadu;Tiger Road (US, Romstar license);1987;Capcom (Romstar license);NO;tigeroad;YES;tigeroad;-
tp84a;Time Pilot '84 (set 2);1984;Konami;NO;tp84;YES;tp84;-
tp84b;Time Pilot '84 (set 3);1984;Konami;NO;tp84;YES;tp84;-
timeplta;Time Pilot (Atari);1982;Konami (Atari license);NO;timeplt;YES;timeplt;-
timepltc;Time Pilot (Centuri);1982;Konami (Centuri license);NO;timeplt;YES;timeplt;-
timescan1;Time Scanner (set 1, System 16A, FD1089B 317-0024);1987;Sega;NO;timescan;YES;timescan;-
timesold1;Time Soldiers (US Rev 1);1987;Alpha Denshi Co. (SNK/Romstar license);NO;timesold;YES;timesold;-
tiptop;Tip Top;1983;Sega;NO;congo;YES;congo;congo
tokib;Toki (bootleg);1989;bootleg (Datsu);NO;toki;YES;toki;-
tokip;Toki (US, prototype?);1989;TAD Corporation (Fabtek license);NO;toki;YES;toki;-
tokiu;Toki (US, set 1);1989;TAD Corporation (Fabtek license);NO;toki;YES;toki;-
tokiua;Toki (US, set 2);1989;TAD Corporation (Fabtek license);NO;toki;YES;toki;-
tokia;Toki (World, set 2);1989;TAD Corporation;NO;toki;YES;toki;-
