name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
fantasia;"Fantasia (World, Rev. A)";1991;"Sega";YES;-;NO;-;-;
fantdizz;"Fantastic Dizzy (Euro, USA)";1991;"Codemasters";YES;-;NO;-;-;
fantdizz1;"Fantastic Dizzy (Euro, USA, Alt)";1991;"Codemasters";NO;fantdizz;YES;fantdizz;-;
fastest1;"Fastest 1 (Jpn)";1991;"Human Entertainment";YES;-;NO;-;-;
fatfury;"Fatal Fury (Euro, Kor)";1993;"Sega";YES;-;NO;-;-;
fatfuryu;"Fatal Fury (USA)";1993;"Takara";NO;fatfury;YES;fatfury;-;
fatfury2;"Fatal Fury 2 (USA, Kor)";1994;"Takara";YES;-;NO;-;-;
fatallab;"Fatal Labyrinth (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
fatalrew;"Fatal Rewind (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
fatalsmarties;"Fatal Smarties";2016;"2016 Global Game Jam";YES;-;NO;-;-;
fatman;"Fatman (Jpn)";1990;"Sanritsu Denki";NO;slaughtr;YES;slaughtr;-;
fengkuan;"Feng Kuang Tao Hua Yuan (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
fengshen;"Feng Shen Ying Jie Chuan (Chi)";1996;"Chuanpu Technologies";YES;-;NO;-;-;
fengshena;"Feng Shen Ying Jie Zhuan (Chi, Alt?)";1996;"Chuanpu Technologies";NO;fengshen;YES;fengshen;-;
ferias;"Ferias Frustradas do Pica-Pau (Bra)";1995;"Tec Toy";YES;-;NO;-;-;
ferrari;"Ferrari Grand Prix Challenge (Euro, Rev. A)";1992;"Flying Edge";YES;-;NO;-;-;
ferrarip;"Ferrari Grand Prix Challenge (Prototype)";1992;"Flying Edge";NO;ferrari;YES;ferrari;-;
ferrariu;"Ferrari Grand Prix Challenge (USA)";1992;"Flying Edge";NO;ferrari;YES;ferrari;-;
feverpit;"Fever Pitch Soccer (Euro)";1995;"U.S. Gold";YES;-;NO;-;-;
fidodido;"Fido Dido (USA, Prototype)";1994;"Kaneko";YES;-;NO;-;-;
fifa2k3;"FIFA 2003 (Rus)";199?;"<unknown>";NO;fifa95;YES;fifa95;-;
fifa97;"FIFA 97 Gold Edition (Euro, USA)";1996;"Electronic Arts";YES;-;NO;-;-;
fifa98;"FIFA 98 - Road to World Cup (Euro)";1997;"Electronic Arts";YES;-;NO;-;-;
fifa;"FIFA International Soccer (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
fifa2k;"FIFA Soccer 2000 Gold Edition (Pirate)";199?;"<unlicensed>";NO;fifa97;YES;fifa97;-;
fifa95;"FIFA Soccer 95 (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
fifa95k;"FIFA Soccer 95 (Kor)";1994;"Electronic Arts";NO;fifa95;YES;fifa95;-;
fifa96;"FIFA Soccer 96 (Euro, USA)";1995;"Electronic Arts";YES;-;NO;-;-;
fifa99;"FIFA Soccer 99 (Pirate)";199?;"<unlicensed>";NO;fifa96;YES;fifa96;-;
fifa2k10;"FIFA World Cup - South Africa 2010 (Rus)";199?;"<unknown>";NO;fifa;YES;fifa;-;
fifa2k2;"FIFA World Cup 2002 (Rus)";199?;"Glorysun";NO;wcs2;YES;wcs2;-;
fightmasj;"Fighting Masters (Jpn, Kor)";1991;"Treco";NO;fightmas;YES;fightmas;-;
fightmas;"Fighting Masters (USA)";1992;"Treco";YES;-;NO;-;-;
finalb;"Final Blow (Jpn)";1990;"Taito";NO;jbdougko;YES;jbdougko;-;
fzone;"Final Zone (USA) ~ FZ Senki Axis (Jpn)";1990;"Wolf Team";YES;-;NO;-;-;
nemo;"Finding Nemo (Rus)";199?;"Glorysun";NO;jpond;YES;jpond;-;
firemust;"Fire Mustang (Jpn)";1991;"Taito";YES;-;NO;-;-;
fireshrk;"Fire Shark (Euro)";1991;"Sega";YES;-;NO;-;-;
fireshrku;"Fire Shark (USA)";1990;"Dreamworks Games";NO;fireshrk;YES;fireshrk;-;
fireshrku1;"Fire Shark (USA, Alt)";1990;"Dreamworks Games";NO;fireshrk;YES;fireshrk;-;
fixitfelixjr;"Fix It Felix Jr.";2014;"2014 TOBIKOMI / Airwalkstudios";YES;-;NO;-;-;
flashp;"Flash Point (Jpn, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
flashb;"Flashback (Euro, Rev. A)";1993;"U.S. Gold";YES;-;NO;-;-;
flashbj;"Flashback (Jpn)";1993;"Sunsoft";NO;flashb;YES;flashb;-;
flashbu;"Flashback - The Quest for Identity (USA)";1993;"U.S. Gold";NO;flashb;YES;flashb;-;
flashbu1;"Flashback - The Quest for Identity (USA, Alt)";1993;"U.S. Gold";NO;flashb;YES;flashb;-;
flicky;"Flicky (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
flink;"Flink (Euro)";1994;"Sony Imagesoft";YES;-;NO;-;-;
flux;"Flux (Euro)";199?;"<unknown>";YES;-;NO;-;-;
foreman;"Foreman for Real (World)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
forgottn1;"Forgotten Worlds (World)";1989;"Sega";NO;forgottn;YES;forgottn;-;
forgottn;"Forgotten Worlds (World, v1.1)";1989;"Sega";YES;-;NO;-;-;
formula1;"Formula One (USA)";1993;"Tengen";NO;f1;YES;f1;-;
fastfur5;"Forsazh 5 Bystraya ~ Fast and the Furious 5 Quick (Rus)";199?;"<unknown>";NO;combatca;YES;combatca;-;
bighurt;"Frank Thomas Big Hurt Baseball (Euro, USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
frogger;"Frogger (USA)";1998;"Majesco";YES;-;NO;-;-;
slamdunk;"From TV Animation Slam Dunk - Kyougou Makkou Taiketsu! (Jpn)";1995;"Bandai";YES;-;NO;-;-;
funngame;"Fun 'N Games (Euro)";1993;"Sony Imagesoft";YES;-;NO;-;-;
funngameu;"Fun 'N' Games (USA)";1993;"Tradewest";NO;funngame;YES;funngame;-;
funcar;"Fun Car Rally (USA, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
funnywld;"Funny World & Balloon Boy (USA)";1993;"Realtec";YES;-;NO;-;-;
nadia;"Fushigi no Umi no Nadia (Jpn)";1991;"Namcot";YES;-;NO;-;-;
futbol;"Futbol Argentino 98 - Pasion de Multitudes (Pirate)";199?;"<unlicensed>";NO;fifa95;YES;fifa95;-;
gloc;"G-LOC Air Battle (World)";1993;"Sega";YES;-;NO;-;-;
glocp;"G-LOC Air Battle (World, Prototype)";1993;"Sega";NO;gloc;YES;gloc;-;
gadget;"Gadget Twins (USA)";1992;"GameTek";YES;-;NO;-;-;
gaiares;"Gaiares (Jpn, USA)";1990;"Renovation";YES;-;NO;-;-;
gground1p;"Gain Ground (USA, Prototype)";1991;"Renovation";NO;gground;YES;gground;-;
gground;"Gain Ground (World)";1991;"Sega";YES;-;NO;-;-;
galahad;"Galahad (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
gforce2a;"Galaxy Force II (World)";1991;"Sega";NO;gforce2;YES;gforce2;-;
gforce2;"Galaxy Force II (World, Rev. B)";1991;"CRI ~ Sega";YES;-;NO;-;-;
gambler;"Gambler Jikochuushinha - Katayama Masayuki no Mahjong Doujou (Jpn)";1990;"Game Arts";YES;-;NO;-;-;
ggenie1;"Game Genie (Euro, USA)";199?;"<unknown>";NO;ggenie;YES;ggenie;-;
ggenie;"Game Genie (Euro, USA, Rev. A)";199?;"<unknown>";YES;-;NO;-;-;
gamenko;"Game no Kandume Otokuyou (Jpn)";199?;"<unknown>";YES;-;NO;-;-;
gameto;"Game Toshokan (Jpn, Rev. A)";1990;"Sega";YES;-;NO;-;-;
garfield;"Garfield - Caught in the Act (Euro, USA)";1995;"Sega";YES;-;NO;-;-;
gargoyle;"Gargoyles (USA)";1995;"Disney Interactive";YES;-;NO;-;-;
garou;"Garou Densetsu - Shukumei no Tatakai (Jpn)";1993;"Sega";NO;fatfury;YES;fatfury;-;
garou2;"Garou Densetsu 2 - Aratanaru Tatakai (Jpn)";1994;"Takara";NO;fatfury2;YES;fatfury2;-;
sbtank;"Garry Kitchen's Super Battletank - War in the Gulf (USA)";1992;"Absolute Entertainment";YES;-;NO;-;-;
gauntlt4j;"Gauntlet (Jpn)";1993;"Tengen";NO;gauntlt4;YES;gauntlt4;-;
gauntlt4a;"Gauntlet IV (Euro, USA, 199308)";1993;"Tengen";NO;gauntlt4;YES;gauntlt4;-;
gauntlt4;"Gauntlet IV (Euro, USA, 199309)";1993;"Tengen";YES;-;NO;-;-;
gemfire;"Gemfire (USA)";1992;"Koei";YES;-;NO;-;-;
gems;"GEMS v2.8";199?;"<unknown>";YES;-;NO;-;-;
genchaos;"General Chaos (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
genchaosj;"General Chaos Daikonsen (Jpn)";1994;"Electronic Arts Victor";NO;genchaos;YES;genchaos;-;
genelost;"Generations Lost (Euro, USA)";1994;"Time Warner Interactive";YES;-;NO;-;-;
genghis2;"Genghis Khan II - Clan of the Gray Wolf (USA)";1993;"Koei";YES;-;NO;-;-;
georgeko;"George Foreman's KO Boxing (Euro)";1992;"Flying Edge";YES;-;NO;-;-;
georgekou;"George Foreman's KO Boxing (USA)";1992;"Flying Edge";NO;georgeko;YES;georgeko;-;
ghostbst1;"Ghostbusters (World)";1990;"Sega";NO;ghostbst;YES;ghostbst;-;
ghostbst;"Ghostbusters (World, v1.1)";1990;"Sega";YES;-;NO;-;-;
ghouls1;"Ghouls'n Ghosts (Euro, USA)";1989;"Sega";NO;ghouls;YES;ghouls;-;
ghouls;"Ghouls'n Ghosts (Euro, USA, Kor, Rev. A)";1989;"Sega";YES;-;NO;-;-;
gleylanc;"GleyLancer (Jpn)";1992;"NCS";YES;-;NO;-;-;
gods;"Gods (Euro)";1993;"Accolade";YES;-;NO;-;-;
godsj;"Gods (Jpn)";1993;"PCM Complete";NO;gods;YES;gods;-;
godsu;"Gods (USA)";1992;"Mindscape";NO;gods;YES;gods;-;
godsup;"Gods (USA, Prototype)";1992;"Mindscape";NO;gods;YES;gods;-;
golden10;"Golden 10 in 1 (Incomplete Dump)";199?;"<unlicensed>";YES;-;NO;-;-;
goldnaxe1;"Golden Axe (World)";1989;"Sega";NO;goldnaxe;YES;goldnaxe;-;
goldnaxe;"Golden Axe (World, v1.1)";1989;"Sega";YES;-;NO;-;-;
goldnax2;"Golden Axe II (World)";1991;"Sega";YES;-;NO;-;-;
goldnax2p;"Golden Axe II (World, Prototype)";1991;"Sega";NO;goldnax2;YES;goldnax2;-;
goldnax3;"Golden Axe III (Jpn)";1993;"Sega";YES;-;NO;-;-;
goofy;"Goofy's Hysterical History Tour (USA)";1993;"Absolute Entertainment";YES;-;NO;-;-;
gouketsu;"Gouketsuji Ichizoku (Jpn)";1994;"Atlus";YES;-;NO;-;-;
gt5;"Gran Turismo 5 (Rus)";199?;"<unknown>";NO;funcar;YES;funcar;-;
granada1;"Granada (Jpn, USA)";1990;"Renovation ~ Wolf Team";NO;granada;YES;granada;-;
granada;"Granada (Jpn, USA, v1.1)";1990;"Renovation ~ Wolf Team";YES;-;NO;-;-;
grandslj;"GrandSlam - The Tennis Tournament '92 (Jpn)";1992;"Nihon Telenet";NO;grandsl;YES;grandsl;-;
grandsl;"GrandSlam - The Tennis Tournament (Euro)";1992;"Sega";YES;-;NO;-;-;
greatcirj;"Great Circus Mystery - Mickey to Minnie Magical Adventure 2 (Jpn)";1994;"Capcom";NO;mickeycm;YES;mickeycm;-;
ghw;"Greatest Heavyweights (Euro)";1994;"Sega";YES;-;NO;-;-;
ghwj;"Greatest Heavyweights (Jpn)";1994;"Sega";NO;ghw;YES;ghw;-;
ghwu;"Greatest Heavyweights (USA)";1994;"Sega";NO;ghw;YES;ghw;-;
greendog;"Greendog - The Beached Surfer Dude! (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
grindst;"Grind Stormer (USA)";1994;"Tengen";YES;-;NO;-;-;
growl;"Growl (USA)";1991;"Taito";YES;-;NO;-;-;
gunship;"Gunship (Euro)";1993;"U.S. Gold";YES;-;NO;-;-;
gunstar;"Gunstar Heroes (Euro)";1993;"Sega";YES;-;NO;-;-;
gunstarj;"Gunstar Heroes (Jpn)";1993;"Sega";NO;gunstar;YES;gunstar;-;
gunstarjs;"Gunstar Heroes (Jpn, Sample)";1993;"Sega";NO;gunstar;YES;gunstar;-;
gunstaru;"Gunstar Heroes (USA)";1993;"Sega";NO;gunstar;YES;gunstar;-;
gynoug;"Gynoug (Euro)";1991;"Sega";YES;-;NO;-;-;
gynougj;"Gynoug (Jpn)";1991;"NCS";NO;gynoug;YES;gynoug;-;
harddriv;"Hard Drivin' (World)";1991;"Tengen";YES;-;NO;-;-;
hardbl94;"HardBall '94 (Euro, USA)";1994;"Accolade";YES;-;NO;-;-;
hardbl95;"HardBall '95 (USA)";1995;"Accolade";YES;-;NO;-;-;
hardbal3;"HardBall III (USA)";1993;"Accolade";YES;-;NO;-;-;
hardball;"HardBall! (USA)";1991;"Ballistic";YES;-;NO;-;-;
hpotter;"Harry Potter (Rus)";199?;"<unknown>";YES;-;NO;-;-;
hpotter2;"Harry Potter and the Chamber of Secrets (Rus)";199?;"<unknown>";NO;mickmack;YES;mickmack;-;
haunting;"Haunting Starring Polterguy (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
headon;"Head-On Soccer (USA)";1995;"U.S. Gold";NO;feverpit;YES;feverpit;-;
heavynov;"Heavy Nova (USA)";1992;"Micronet";YES;-;NO;-;-;
hvyunit;"Heavy Unit - Mega Drive Special (Jpn)";1990;"Toho";YES;-;NO;-;-;
heitao;"Hei Tao 2 - Super Big 2 (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
hellfire;"Hellfire (Euro)";1991;"Sega";YES;-;NO;-;-;
hellfirej;"Hellfire (Jpn)";1990;"NCS";NO;hellfire;YES;hellfire;-;
hellfireu;"Hellfire (USA)";1991;"Seismic";NO;hellfire;YES;hellfire;-;
hercules;"Hercules";199?;"<unlicensed>";NO;dahnam;YES;dahnam;-;
herculs2;"Hercules 2";199?;"<unlicensed>";YES;-;NO;-;-;
herzog;"Herzog Zwei (Euro, USA)";1990;"Sega";YES;-;NO;-;-;
herzogj;"Herzog Zwei (Jpn)";1989;"Technosoft";NO;herzog;YES;herzog;-;
havocu;"High Seas Havoc (USA)";1993;"Data East";NO;havoc;YES;havoc;-;
hitice;"Hit the Ice (USA)";1992;"Taito";YES;-;NO;-;-;
hokuto;"Hokuto no Ken - Shin Seikimatsu Kyuuseishu Densetsu (Jpn)";1989;"Sega";NO;lastbtle;YES;lastbtle;-;
homea;"Home Alone (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
homeap;"Home Alone (USA, Prototype)";1992;"Sega";NO;homea;YES;homea;-;
homea2;"Home Alone 2 - Lost in New York (USA)";1993;"Sega";YES;-;NO;-;-;
ddanpei;"Honoo no Toukyuuji - Dodge Danpei (Jpn)";1992;"Sega";YES;-;NO;-;-;
hook;"Hook (Euro)";1992;"Sony Imagesoft";YES;-;NO;-;-;
hooku;"Hook (USA)";1992;"Sony Imagesoft";NO;hook;YES;hook;-;
huamul;"Hua Mu Lan - Mulan (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
huanle;"Huan Le Tao Qi Shu - Smart Mouse (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
hurrican;"Hurricanes (Euro)";1994;"U.S. Gold";YES;-;NO;-;-;
hyokkohj;"Hyokkori Hyoutan Jima - Daitouryou o Mezase! (Jpn)";1992;"Sega";YES;-;NO;-;-;
hyperdnk;"Hyper Dunk (Euro)";1994;"Konami";YES;-;NO;-;-;
hyperdnkj;"Hyper Dunk - The Playoff Edition (Jpn)";1994;"Konami";NO;hyperdnk;YES;hyperdnk;-;
hyperdnkjp;"Hyper Dunk - The Playoff Edition (Jpn, Prototype)";1994;"Konami";NO;hyperdnk;YES;hyperdnk;-;
hypermgnk;"Hyper Marbles (Jpn, Game no Kandume MegaCD Rip)";1991;"Sega";NO;hyperm;YES;hyperm;-;
hyperm;"Hyper Marbles (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
iceage;"Ice Age (Rus)";199?;"<unknown>";NO;awepossm;YES;awepossm;-;
iceage3;"Ice Age 3 (Rus)";199?;"<unknown>";NO;chuckrck;YES;chuckrck;-;
iceage4;"Ice Age 4 (Rus)";199?;"<unknown>";NO;chuckrck;YES;chuckrck;-;
dokidokignk;"Ikazuse! Koi no Doki Doki Penguin Land MD (Jpn, Game no Kandume MegaCD Rip)";1991;"Sega";NO;dokidoki;YES;dokidoki;-;
dokidoki;"Ikazuse! Koi no Doki Doki Penguin Land MD (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
imgitt;"IMG International Tour Tennis (Euro, USA)";1994;"Electronic Arts";YES;-;NO;-;-;
indyrus;"Indiana Jones - Koridory Vremeni (Rus)";199?;"<unknown>";NO;rickdang;YES;rickdang;-;
indycrus;"Indiana Jones and the Last Crusade (Euro)";1992;"U.S. Gold";YES;-;NO;-;-;
indycrusu;"Indiana Jones and the Last Crusade (USA)";1992;"U.S. Gold";NO;indycrus;YES;indycrus;-;
insectxj;"Insector X (Jpn, Kor)";1990;"Hot-B";NO;insectx;YES;insectx;-;
insectx;"Insector X (USA)";1990;"Sage's Creation";YES;-;NO;-;-;
instchp1;"Instruments of Chaos Starring Young Indiana Jones (Prototype)";1994;"Sega";NO;instch;YES;instch;-;
instchp9;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19931228)";1994;"Sega";NO;instch;YES;instch;-;
instchp8;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19940101)";1994;"Sega";NO;instch;YES;instch;-;
instchp7;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19940103)";1994;"Sega";NO;instch;YES;instch;-;
instchp6;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19940126)";1994;"Sega";NO;instch;YES;instch;-;
instchp5;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19940127)";1994;"Sega";NO;instch;YES;instch;-;
instchp4;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19940923-A)";1994;"Sega";NO;instch;YES;instch;-;
instchp3;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19941228-A)";1994;"Sega";NO;instch;YES;instch;-;
instchp2;"Instruments of Chaos Starring Young Indiana Jones (Prototype, 19941229)";1994;"Sega";NO;instch;YES;instch;-;
instch;"Instruments of Chaos Starring Young Indiana Jones (USA)";1994;"Sega";YES;-;NO;-;-;
intrugby;"International Rugby (Euro)";1993;"Domark";YES;-;NO;-;-;
issdx;"International Superstar Soccer Deluxe (Euro)";1996;"Konami";YES;-;NO;-;-;
iraqwar;"Iraq War 2003";199?;"Tomsoft";YES;-;NO;-;-;
iraqwara;"Iraq War 2003 (Alt)";199?;"<unlicensed>";NO;iraqwar;YES;iraqwar;-;
ishido;"Ishido - The Way of Stones (USA)";1990;"Accolade";YES;-;NO;-;-;
itcame;"It Came from the Desert (USA)";1990;"Electronic Arts";YES;-;NO;-;-;
izzyqst;"Izzy's Quest for the Olympic Rings (Euro, USA)";1995;"U.S. Gold";YES;-;NO;-;-;
jlcs;"J. League Champion Soccer (Jpn)";1993;"Game Arts";NO;euroclub;YES;euroclub;-;
jlpsa;"J. League Pro Striker '93 (Jpn, v1.0)";1993;"Sega";NO;jlps;YES;jlps;-;
jlps;"J. League Pro Striker '93 (Jpn, v1.3)";1993;"Sega";YES;-;NO;-;-;
jlps2;"J. League Pro Striker 2 (Jpn)";1994;"Sega";YES;-;NO;-;-;
jlpsp;"J. League Pro Striker Perfect (Jpn)";1993;"Sega";YES;-;NO;-;-;
nicklaus;"Jack Nicklaus' Power Challenge Golf (Euro, USA)";1993;"Accolade";YES;-;NO;-;-;
jbdougko;"James 'Buster' Douglas Knockout Boxing (Euro, USA)";1990;"Taito";YES;-;NO;-;-;
jb007;"James Bond 007 - The Duel (Euro, Rev. A)";1992;"Domark";YES;-;NO;-;-;
jb007j;"James Bond 007 - The Duel (Jpn)";1993;"Tengen";NO;jb007;YES;jb007;-;
jb007u;"James Bond 007 - The Duel (USA)";1992;"Domark";NO;jb007;YES;jb007;-;
jpond;"James Pond - Underwater Agent (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
jpond3;"James Pond 3 - Operation Starfish (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
robocod;"James Pond II - Codename RoboCod (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
robocodj;"James Pond II - Codename RoboCod (Jpn, Kor)";1993;"Electronic Arts";NO;robocod;YES;robocod;-;
jammit;"Jammit (USA)";1994;"Virgin Interactive";YES;-;NO;-;-;
janout;"Janou Touryuumon (Jpn)";1993;"Sega";YES;-;NO;-;-;
jantei;"Jantei Monogatari (Jpn)";1991;"Reno";YES;-;NO;-;-;
draxos;"Jashin Draxos (Jpn, Kor)";1993;"Electronic Arts Victor";NO;riskyw;YES;riskyw;-;
jellyboy;"Jelly Boy (Euro, Prototype)";199?;"Electronic Arts";YES;-;NO;-;-;
jennifct;"Jennifer Capriati Tennis (USA)";1992;"Renovation";NO;grandsl;YES;grandsl;-;
jeopardy;"Jeopardy! (USA)";1992;"GameTek";YES;-;NO;-;-;
jeopardd;"Jeopardy! Deluxe (USA)";1993;"GameTek";YES;-;NO;-;-;
jeopards;"Jeopardy! Sports Edition (USA)";1993;"GameTek";YES;-;NO;-;-;
pigskinf;"Jerry Glanville's Pigskin Footbrawl (USA)";1992;"Razorsoft";YES;-;NO;-;-;
jewelms;"Jewel Master (Euro, USA, Rev. A)";1991;"Sega";YES;-;NO;-;-;
jewelmsj;"Jewel Master (Jpn)";1991;"Sega";NO;jewelms;YES;jewelms;-;
jimpower;"Jim Power - The Arcade Game (USA, Prototype) [imperfect graphics]";199?;"Loriciel";YES;-;NO;-;-;
jimmywws;"Jimmy White's Whirlwind Snooker (Euro)";1991;"Virgin Games";YES;-;NO;-;-;
jiujim;"Jiu Ji Ma Jiang II - Ye Yan Bian (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
joemac;"Joe & Mac (USA)";1991;"Takara";YES;-;NO;-;-;
joemont;"Joe Montana Football (World)";1990;"Sega";YES;-;NO;-;-;
joemont2a;"Joe Montana II Sports Talk Football (World)";1991;"Sega";NO;joemont2;YES;joemont2;-;
joemont2;"Joe Montana II Sports Talk Football (World, Rev. A)";1991;"Sega";YES;-;NO;-;-;
madden92;"John Madden Football '92 (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
madden93;"John Madden Football '93 (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
madd93ce;"John Madden Football '93 - Championship Edition (USA)";1992;"Electronic Arts";YES;-;NO;-;-;
madden;"John Madden Football (Euro, USA)";1990;"Electronic Arts";YES;-;NO;-;-;
maddenj;"John Madden Football - Pro Football (Jpn)";1992;"Electronic Arts Victor";NO;madden;YES;madden;-;
joshua;"Joshua & The Battle of Jericho (USA)";1992;"Wisdom Tree";YES;-;NO;-;-;
jdreddp1;"Judge Dredd (USA, Prototype)";1995;"Acclaim Entertainment";NO;jdredd;YES;jdredd;-;
jdreddp2;"Judge Dredd (USA, Prototype, Alt)";1995;"Acclaim Entertainment";NO;jdredd;YES;jdredd;-;
jdredd;"Judge Dredd (World)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
junction;"Junction (Jpn, USA)";1990;"Micronet";YES;-;NO;-;-;
jstrike;"Jungle Strike (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
jstrikep;"Jungle Strike (USA, Prototype)";1993;"Electronic Arts";NO;jstrike;YES;jstrike;-;
jstrikej;"Jungle Strike - Uketsugareta Kyouki (Jpn)";1993;"Electronic Arts Victor";NO;jstrike;YES;jstrike;-;
junker;"Junker's High (Jpn, Prototype)";199?;"<unknown>";NO;outr2019;YES;outr2019;-;
jpark;"Jurassic Park (Euro)";1993;"Sega";YES;-;NO;-;-;
jparkj;"Jurassic Park (Jpn)";1993;"Sega";NO;jpark;YES;jpark;-;
jparku;"Jurassic Park (USA)";1993;"Sega";NO;jpark;YES;jpark;-;
jparkup;"Jurassic Park (USA, Prototype)";1993;"Sega";NO;jpark;YES;jpark;-;
jparkre;"Jurassic Park - Rampage Edition (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
jparkrep9;"Jurassic Park - Rampage Edition (Prototype, 19940620)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep8;"Jurassic Park - Rampage Edition (Prototype, 19940622)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep7;"Jurassic Park - Rampage Edition (Prototype, 19940630)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep6;"Jurassic Park - Rampage Edition (Prototype, 19940708)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep5;"Jurassic Park - Rampage Edition (Prototype, 19940713)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep4;"Jurassic Park - Rampage Edition (Prototype, 19940714)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep3;"Jurassic Park - Rampage Edition (Prototype, 19940715)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep2;"Jurassic Park - Rampage Edition (Prototype, 19940717)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jparkrep1;"Jurassic Park - Rampage Edition (Prototype, 19940718)";1994;"Sega";NO;jparkre;YES;jparkre;-;
jleague;"Justice League Task Force (World)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
juuouki1;"Juuouki (Jpn)";1988;"Sega";NO;altbeast;YES;altbeast;-;
juuouki;"Juuouki (Jpn, v1.1)";1988;"Sega";NO;altbeast;YES;altbeast;-;
kof2k;"K.O.F 2000";199?;"<unlicensed>";NO;kof98;YES;kof98;-;
kof98;"K.O.F 98'";199?;"<unlicensed>";YES;-;NO;-;-;
kof98a;"K.O.F 98' (Unprotected?)";199?;"<unlicensed>";NO;kof98;YES;kof98;-;
kagekij;"Ka-Ge-Ki (Jpn)";1991;"Hot-B";NO;kageki;YES;kageki;-;
kageki;"Ka-Ge-Ki - Fists of Steel (USA)";1991;"Sage's Creation";YES;-;NO;-;-;
kawasaki;"Kawasaki Superbike Challenge (Euro, USA)";1994;"Time Warner Interactive";YES;-;NO;-;-;
kawasakip;"Kawasaki Superbike Challenge (USA, Prototype)";1994;"Time Warner Interactive";NO;kawasaki;YES;kawasaki;-;
kickoff3;"Kick Off 3 - European Challenge (Euro)";1994;"Vic Tokai";YES;-;NO;-;-;
kidcham;"Kid Chameleon (Euro, Korea, USA)";1992;"Sega";YES;-;NO;-;-;
patlabor;"Kidou Keisatsu Patlabor - 98-shiki Kidou Seyo! (Jpn)";1992;"Ma-Ba";YES;-;NO;-;-;
kotm;"King of the Monsters (Euro)";1993;"Sega";YES;-;NO;-;-;
kotmj;"King of the Monsters (Jpn)";1993;"Sega";NO;kotm;YES;kotm;-;
kotmu;"King of the Monsters (USA)";1993;"Takara";NO;kotm;YES;kotm;-;
kotm2;"King of the Monsters 2 (USA)";1994;"Takara";YES;-;NO;-;-;
kingsalj;"King Salmon (Jpn)";1992;"Hot-B";NO;kingsal;YES;kingsal;-;
kingsal;"King Salmon - The Big Catch (USA)";1993;"Vic Tokai";YES;-;NO;-;-;
kingsbty;"King's Bounty - The Conqueror's Quest (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
kishiden;"Kishi Densetsu (Jpn)";1993;"Kodansha";YES;-;NO;-;-;
kissshot;"Kiss Shot (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
klax;"Klax (Euro, USA)";1990;"Tengen";YES;-;NO;-;-;
